Id,Predicted
210,	2.659201631848089331e-01
211,	-2.876615909701510931e-01
212,	1.554851236297022377e-02
213,	2.656971216846752415e-01
214,	1.233457442664093739e-01
215,	-1.947356760709130219e-01
216,	-1.487796147875182773e-01
217,	-2.724728931213163952e-01
218,	-1.548871521946161289e-01
219,	8.241889356847964532e-02
220,	-2.490059425551733874e-01
221,	-3.777858708374137731e-02
222,	1.429370845685210556e-01
223,	5.820663238554603103e-01
224,	8.258053077275678833e-02
225,	-4.386386703586137026e-01
226,	-3.435773924954659830e-01
227,	1.553919759627863106e-01
228,	7.788998583914191753e-02
229,	-1.112347887343516639e-01
230,	-4.970013372831282028e-02
231,	3.065570928408971607e-01
232,	-1.400726323138866414e-02
233,	-1.801799897854204913e-01
234,	-3.268534658335602860e-01
235,	1.034923026680493185e-01
236,	-3.776702958165956137e-03
237,	-3.652573714631154322e-01
238,	4.686778009369959586e-01
239,	4.979334583732109021e-02
240,	-2.028008156258633288e-01
241,	-8.661509089781235793e-03
242,	1.193680609356768674e-01
243,	-5.218135674676521729e-02
244,	4.901280305230467649e-01
245,	-1.195787917991825156e-01
246,	-2.200819423531450991e-01
247,	2.574152411113933003e-01
248,	2.682506786517373509e-01
249,	-4.127688230817635473e-01
250,	-2.140253857206015353e-01
251,	-3.918112819404064306e-01
252,	-1.304415932332914085e-02
253,	-1.660455401539836506e-01
254,	-2.759700715882985600e-01
255,	-2.384461917890762228e-02
256,	1.399341530699944602e-01
257,	-2.703019779701770764e-01
258,	1.482544674450748667e-01
259,	-2.742329528076186684e-01
260,	-4.081255808811323771e-02
261,	2.392418301141228942e-02
262,	8.806968726434249994e-02
263,	1.108966903754294436e-01
264,	3.707607867182317607e-01
265,	7.008248476019673934e-02
266,	-1.732855308937594208e-01
267,	1.993143085029104311e-01
268,	-2.934450247999675354e-01
269,	-3.747074896672042410e-02
270,	1.163992287867580133e-01
271,	9.707988756427765598e-02
272,	-3.254146046267967773e-01
273,	-1.582909416427646376e-01
274,	-2.090478773569984794e-01
275,	2.659753978509833416e-01
276,	-2.359330421957264723e-01
277,	-4.794369600726783309e-02
278,	2.597470395430961365e-01
279,	-2.760425287539947092e-01
280,	-3.490631625568944019e-01
281,	-7.642242334572046936e-02
282,	-9.412788158562117313e-02
283,	-5.017480804596046173e-01
284,	1.916075410231325438e-01
285,	-1.749154886651963503e-01
286,	4.015084758329122705e-01
287,	-3.239450201958194997e-01
288,	-9.680409124376121444e-02
289,	2.502956115882865040e-02
290,	-1.860613247378580803e-01
291,	-3.944483442961287112e-02
292,	1.550601119706333519e-01
293,	1.407751621256797536e-01
294,	-3.375335680833881913e-01
295,	4.692580133046508895e-02
296,	-5.864757801305725549e-02
297,	5.157486400241656499e-02
298,	3.332890755429744889e-01
299,	-1.695169080501963688e-01
300,	2.700008993285135661e-01
301,	1.170539971839899551e-01
302,	-7.843224538595539030e-03
303,	-3.466958946265563668e-02
304,	1.051216266331045368e-01
305,	3.989298911654426405e-02
306,	-1.069987412750518230e-01
307,	-3.118784601410222734e-01
308,	1.692580910484365875e-01
309,	-3.450240221053252343e-02
310,	2.654139478597315471e-01
311,	5.710972260412889856e-01
312,	-1.414165146055763045e-01
313,	-2.078064179561439628e-01
314,	-3.517818304193957024e-01
315,	-3.164240975309765558e-01
316,	-3.045940732552332442e-02
317,	6.768907215767405727e-02
318,	-8.711631653354023896e-02
319,	-9.445970728794494953e-03
320,	-2.754703028674975185e-01
321,	2.843956609384534762e-01
322,	-1.846976729801357298e-01
323,	-7.238998611262909000e-02
324,	2.168744836560456690e-01
325,	4.363106122354080962e-02
326,	-2.756030732256238291e-01
327,	-1.066097260577075767e-01
328,	1.312903634170214939e-02
329,	-3.077690535074703027e-01
330,	2.380378426148371807e-02
331,	1.345395468339307121e-01
332,	-3.944098575498300452e-02
333,	1.738420401237484314e-01
334,	-2.607725078780824268e-01
335,	1.001367164557783740e-01
336,	-1.170728080408528493e-01
337,	-9.403796835822542111e-02
338,	-3.307236076374576172e-01
339,	1.029076495790470780e-02
340,	-4.729327886422670102e-01
341,	-5.089289451909877193e-02
342,	-3.516502260644921440e-02
343,	1.362680419863848691e-01
344,	1.352209048605075292e-01
345,	-2.930496917209051699e-01
346,	-2.623422102424821656e-01
347,	-3.163564262970727792e-01
348,	-1.249481689794771366e-01
349,	-3.676520790724946419e-02
350,	-6.009104424400546485e-02
351,	-1.124140793330339894e-01
352,	-2.399800091387954692e-01
353,	-2.228029609733079841e-01
354,	-2.615587296364860759e-01
355,	-3.786779150406930361e-01
356,	3.497102888084491212e-02
357,	-4.517433170792568009e-01
358,	3.734987565110164942e-01
359,	8.136435776706929524e-02
360,	4.988840681195675364e-01
361,	-8.269342551413727538e-02
362,	1.169152685766520899e-01
363,	-2.760998579400819608e-04
364,	-1.145114751633922179e-01
365,	1.886276928323210589e-01
366,	-3.752324727626999978e-01
367,	3.265716303059058023e-01
368,	1.263922585778110008e-02
369,	8.524766910380043861e-02
370,	-3.480572176339224999e-01
371,	4.337166207517750838e-02
372,	-3.657540517498958921e-01
373,	4.127112189191622926e-02
374,	-9.097389506586428531e-02
375,	-1.194547331509631799e-01
376,	-2.742002092632417898e-01
377,	-1.298756872524386985e-02
378,	-1.476127009441649540e-01
379,	-3.433862912438124804e-01
380,	-3.645470521245664508e-01
381,	2.488871494808314599e-01
382,	6.933672099585952431e-02
383,	-1.830437871098774538e-01
384,	2.395340253593768454e-01
385,	-1.290498881910969731e-01
386,	1.718561407124931106e-01
387,	-1.504182409541718890e-01
388,	4.354844780040739716e-01
389,	1.292021032542950421e-01
390,	1.727621453332784940e-01
391,	-4.451486510181058565e-01
392,	3.969747864058947862e-01
393,	-3.653046953476368763e-02
394,	3.579988026368481346e-01
395,	-2.838533723549757082e-01
396,	3.204329571106381280e-01
397,	3.184055762721967886e-01
398,	2.518984901217115047e-01
399,	5.696789723403898886e-01
400,	3.875834738937951607e-01
401,	4.085813492591444662e-02
402,	4.085329002522811725e-01
403,	-3.422170567949361919e-01
404,	-2.880980305125762087e-01
405,	-2.047055360791270595e-01
406,	-4.183924153629699494e-01
407,	5.502148488581983798e-01
408,	1.170782000670210765e-01
409,	-2.588321104153409880e-01
410,	1.594672935983953987e-02
411,	5.243506509916388003e-01
412,	-3.796685127491026268e-01
413,	-2.491216289424585950e-01
414,	1.891699480586565008e-01
415,	-1.105979538752667746e-01
416,	-2.064445921671409501e-01
417,	2.034037796371651607e-02
418,	3.061448022407567970e-01
419,	-4.137754062005630784e-01
420,	-7.234817646759839072e-02
421,	-1.431470640902829383e-01
422,	2.713272258053053276e-01
423,	-2.486886924776751107e-01
424,	-3.844765693263219042e-02
425,	-1.770732308443024872e-01
426,	-2.772444839991861087e-02
427,	-1.834510489631833163e-01
428,	-4.260658459020282285e-01
429,	-8.525405785442330409e-02
430,	6.521982931065429812e-01
431,	-2.332277241305101834e-01
432,	4.355573795483902444e-03
433,	1.155115805919137983e-02
434,	6.280304855372664807e-02
435,	-7.752722598473560378e-02
436,	1.851885662525887266e-01
437,	-1.377446409726779675e-01
438,	-1.606726136204100763e-01
439,	-5.311624982124891758e-01
440,	-2.734579509116819018e-03
441,	1.014343361573416535e-02
442,	-3.605832896165894752e-01
443,	-8.281333185880668246e-02
444,	-2.902085380321078878e-01
445,	1.275908446058850176e-02
446,	4.786197475218079145e-03
447,	-4.851147883771661506e-02
448,	-5.312366371201371340e-02
449,	-7.293054209574524605e-02
450,	-3.460513582722653525e-01
451,	8.342287601287640131e-01
452,	2.333953545921268469e-01
453,	4.356298307016714944e-01
454,	-3.625261494033104048e-01
455,	-4.382761259691064781e-02
456,	-1.735037346234193922e-01
457,	-7.143900536633984721e-02
458,	3.536547389400757080e-02
459,	2.813460378772159043e-02
460,	6.024040786100304246e-02
461,	8.185550152466092300e-02
462,	-1.466169122449177964e-01
463,	3.496439591746949294e-01
464,	-2.580310314102437497e-01
465,	-2.612661453455328298e-01
466,	5.037800087597986698e-01
467,	9.035622846257918006e-04
468,	2.193675893703357360e-01
469,	-1.681843662541756546e-01
470,	-8.202700232500947930e-02
471,	2.113111403791246845e-01
472,	-3.752844157153758520e-01
473,	2.565305017148939992e-01
474,	-1.626820046616245241e-01
475,	-1.707469162149308772e-01
476,	2.460451001468849652e-01
477,	-2.743836200375101564e-01
478,	-1.758772359471927893e-01
479,	1.465140298505338556e-01
480,	-1.498689576863000417e-01
481,	3.589145446192665290e-02
482,	-4.513882418160992671e-01
483,	1.327511464742539005e-01
484,	-3.381573336732278667e-01
485,	-1.876033239568207778e-01
486,	1.664086517916196772e-02
487,	-3.704789761453131103e-02
488,	-9.936487236432822723e-02
489,	9.420753561633576911e-03
490,	8.733593458123679876e-02
491,	8.777260421819145508e-02
492,	-1.205508611819046533e-01
493,	-9.555330854226638804e-02
494,	-3.503227412416421993e-01
495,	1.129488470893314500e-01
496,	1.937933447974611312e-01
497,	2.054709081114431957e-01
498,	-1.242343986122201455e-01
499,	4.067592118528629008e-02
500,	1.332213742897753184e-02
501,	-3.331103705883085020e-01
502,	3.003671268577181586e-01
503,	-1.829094237112670329e-02
504,	-1.006856637750762618e-01
505,	8.402517898867321866e-02
506,	4.082509537401899924e-01
507,	-3.589045788684774307e-01
508,	4.995889048925339360e-03
509,	-5.630635444980709448e-01
510,	2.096519392740948118e-01
511,	2.315242590027255520e-01
512,	-4.130223397502574834e-02
513,	5.861605439399004691e-01
514,	5.891346492741100782e-02
515,	1.687373527298568487e-01
516,	8.170078547472281461e-02
517,	-2.223207671917641903e-01
518,	-5.046514478288657291e-01
519,	1.217995132499666289e-01
520,	1.409358801313409515e-01
521,	-8.000780893060022159e-02
522,	1.560606691574616400e-01
523,	1.835449430908941415e-01
524,	2.417812719489199624e-01
525,	2.357536283636157415e-01
526,	-1.351364200934912496e-01
527,	-3.059995457811581776e-01
528,	-2.924881497836391286e-01
529,	-1.383459129942379295e-01
530,	1.817994516283651385e-01
531,	-2.454325929745806434e-01
532,	-6.784157210850849662e-02
533,	-1.199429245983684167e-01
534,	1.816563912138922099e-01
535,	-4.112725848702812603e-02
536,	4.961777342615425468e-02
537,	1.956680004311616150e-01
538,	4.075306815809950356e-01
539,	3.332161890262116399e-01
540,	-2.776823176967475604e-01
541,	-1.374039856226600964e-01
542,	-3.002075215551668341e-01
543,	-5.040910897973442939e-01
544,	2.179661925184195326e-02
545,	-3.270787618625574100e-01
546,	-9.818821412985717645e-02
547,	-3.452558201832478524e-02
548,	1.295364408639462783e-01
549,	-1.351829714293010798e-01
550,	1.880449848313214822e-02
551,	-2.933242606693217680e-01
552,	2.866692164064150727e-01
553,	2.619527840843251520e-01
554,	7.412329942840434338e-01
555,	-2.095327408942797565e-01
556,	3.820525637397093055e-01
557,	-5.944645887609886770e-03
558,	5.317443799590659825e-02
559,	-1.858281516416045998e-01
560,	-2.805009646805141088e-01
561,	-9.800330334500817475e-02
562,	-1.786338420824082895e-01
563,	-2.470219075834734213e-02
564,	1.385008226272472776e-01
565,	3.291278145317066972e-02
566,	2.605397317401727530e-01
567,	2.947020155058740487e-01
568,	-5.363761377410770637e-01
569,	-8.433596693936329380e-02
570,	-4.943929309148926698e-01
571,	4.275895033743919438e-01
572,	2.107811536225939752e-01
573,	-4.943055681475166940e-01
574,	1.745019052443476104e-01
575,	-1.814165588983620570e-01
576,	-2.744180746339308641e-01
577,	2.129978358516504411e-01
578,	9.996426485104126236e-02
579,	-1.258788588625323057e-01
580,	-3.970522613540572454e-02
581,	5.132889297515805804e-01
582,	2.664007998337397098e-01
583,	-3.900244437931941754e-01
584,	-3.446537021566000725e-01
585,	-2.330350154633681892e-01
586,	3.151875686349261962e-01
587,	-1.733532105138458901e-01
588,	2.104731265525335293e-01
589,	9.283568157795835107e-02
590,	-1.201084049698926681e-01
591,	-1.613790635502074799e-01
592,	-3.475845893860722291e-01
593,	2.538296030275061232e-01
594,	4.815977813090825954e-01
595,	-2.727804570140235363e-01
596,	-1.599521073369569724e-02
597,	-8.607921136514336269e-02
598,	1.060237760558115361e-01
599,	1.003783710794836220e-01
600,	-1.326171691810696385e-01
601,	-2.185366370541093617e-01
602,	-2.965219258892295984e-01
603,	-2.511434949489760315e-01
604,	3.926862912177067066e-01
605,	2.988647894728684307e-01
606,	-8.909566851808914389e-02
607,	-7.182758356927293475e-02
608,	-1.949499282625694052e-01
609,	2.316391997969372563e-01
610,	3.404294726242429459e-03
611,	-4.226808311123285422e-02
612,	1.027886995355444810e-01
613,	-1.808881660711127992e-01
614,	-3.685833506766713619e-01
615,	-2.908768424268202701e-01
616,	-2.311363590871882701e-01
617,	1.046355730593395705e-02
618,	1.259373089084865338e-01
619,	1.927105571984494281e-01
620,	5.766629396537681362e-02
621,	-1.882880101652896210e-01
622,	-1.166087166809828268e-01
623,	-9.859739751648338713e-02
624,	5.913333312837063538e-01
625,	1.050768148362357657e-03
626,	-4.934508518904025531e-01
627,	3.084656789905848573e-02
628,	-6.173127177999160331e-02
629,	1.039952552420903009e-02
630,	1.054499223607984204e-01
631,	-1.743704655551786553e-01
632,	1.892786903600652826e-01
633,	-1.456654459958269809e-01
634,	1.559711915497884460e-01
635,	1.263258145669433896e-02
636,	1.603814879452454267e-01
637,	-4.980064472464610925e-01
638,	6.457026556844282228e-02
639,	2.969700027403026077e-01
640,	2.070940167108682450e-01
641,	4.040669479899102190e-01
642,	7.382354847014549470e-03
643,	-9.259190502747594032e-02
644,	-1.164200081674026666e-01
645,	2.461095476663238690e-02
646,	-2.026691661756231388e-01
647,	1.314814600392435473e-01
648,	2.276441579231776036e-01
649,	3.148171330218721975e-01
650,	-1.072981197304537782e-01
651,	-2.303250702943802630e-01
652,	4.982671663001414508e-02
653,	1.510665405451750432e-01
654,	-3.611766344394495842e-02
655,	4.993367289724781610e-02
656,	2.233616844891112563e-01
657,	-3.221510149700101966e-01
658,	7.653887435479100887e-02
659,	-1.391392651005663450e-01
660,	-2.789450300364592072e-01
661,	1.095418191445636791e-01
662,	8.478233776472088312e-02
663,	4.626088084341215545e-01
664,	-1.725068518689479857e-01
665,	1.663685738018164106e-01
666,	-2.024107749826276059e-02
667,	-1.766449825850078814e-01
668,	-8.582930848390879497e-02
669,	3.064249844308932769e-01
670,	-1.452140984286375280e-01
671,	1.391450228399725153e-02
672,	2.340829758843807618e-01
673,	7.833782395280952660e-02
674,	-3.103697205357780486e-02
675,	3.891367950509349027e-01
676,	2.897266624392766388e-01
677,	7.364703686490287060e-02
678,	1.066979910307971346e-01
679,	-1.366220835092350483e-01
680,	-3.109487490088466144e-01
681,	5.176896084218466365e-01
682,	4.061475275776376126e-01
683,	-2.744404907432832497e-01
684,	-1.066857181944405597e-01
685,	-2.269674195053869581e-01
686,	-1.241560040984145408e-01
687,	-4.308948434790643711e-02
688,	-2.073994500330024748e-01
689,	3.401456643905128585e-01
690,	1.751316279982722546e-01
691,	-3.065539291946045575e-02
692,	-4.859733271254107478e-03
693,	-2.206936889136942304e-01
694,	-2.042717049059713519e-01
695,	-1.340046549259757414e-01
696,	1.691842346551731269e-01
697,	-6.454829669431705330e-02
698,	-1.950499818459560664e-01
699,	3.604850297485913124e-01
700,	-1.467309701567677260e-01
701,	-9.215826150057349064e-02
702,	1.540304728435238357e-01
703,	1.679427161274569258e-01
704,	3.228216483014856308e-03
705,	8.879875306837015092e-02
706,	-9.020234805272064893e-02
707,	-3.048912516278675100e-01
708,	2.560160795855007665e-01
709,	9.771588350648641175e-02
710,	-1.438948223879142896e-01
711,	4.841466538517853746e-02
712,	2.976855175369719220e-02
713,	-4.415716200742249575e-01
714,	1.389878716306977569e-01
715,	2.619845907084488723e-01
716,	5.917549133201013278e-01
717,	-3.851937671958260978e-02
718,	1.848669774704904123e-01
719,	4.189322520384031190e-02
720,	4.971029268782642951e-01
721,	-2.859613092946503565e-01
722,	-3.070070804456914715e-02
723,	-1.375302697523038686e-01
724,	7.270144697139047096e-03
725,	-3.641585903458862683e-01
726,	5.000392180156565392e-02
727,	-3.300487974908380973e-01
728,	7.511373545329119716e-02
729,	3.457033076474366196e-01
730,	-3.502597671740508289e-01
731,	-4.538162955443102442e-01
732,	2.223755477802838443e-01
733,	1.765142480000773673e-01
734,	-2.494129909943961776e-01
735,	5.435965245045337735e-02
736,	-2.207328077373991171e-01
737,	-2.613913535036052060e-01
738,	1.516036926062647172e-02
739,	-1.619336645338003144e-01
740,	-1.530847983664467282e-01
741,	1.375329995555862883e-02
742,	2.874983397909690042e-01
743,	2.161475746206971693e-01
744,	1.119374679277224116e-02
745,	-1.106259304986696862e-01
746,	-1.268923239071723663e-01
747,	2.301490639118249915e-01
748,	-3.025963373015674307e-01
749,	-2.651610754738087383e-02
750,	-1.384066588258653918e-01
751,	-2.417336817682130823e-02
752,	5.250863820433895324e-01
753,	3.448354079259258187e-01
754,	2.032327015391107716e-01
755,	4.649832504100714914e-02
756,	1.253515860067523358e-01
757,	-2.955050508493238803e-01
758,	-6.075377953950666932e-02
759,	6.587238234189435326e-02
760,	2.139219660583703275e-01
761,	2.406019561784984440e-01
762,	1.678947273536137708e-01
763,	9.726334199774577804e-02
764,	-8.645643858237610224e-02
765,	9.743469466411310009e-02
766,	5.466074941523672015e-01
767,	1.294610767924431194e-01
768,	5.598702163692693690e-01
769,	1.872360740920244737e-01
770,	-9.761564938190007978e-02
771,	1.418129105856825722e-01
772,	-1.327832646899907987e-01
773,	3.583111661869033959e-01
774,	3.079728544618194341e-01
775,	2.351407746788114483e-01
776,	-1.095477117433659026e-01
777,	1.058003914880342178e-01
778,	-4.111369710869765548e-01
779,	-8.756907047828092761e-02
780,	-2.488333248709460876e-02
781,	8.481941756059019344e-01
782,	1.852119562979487322e-01
783,	1.249904308664606667e-01
784,	-4.674566974299309563e-01
785,	4.310732167537296711e-01
786,	-1.709241980739945044e-02
787,	1.422236091751039044e-01
788,	6.138226332069349755e-01
789,	-3.665789966079625595e-01
790,	-1.794481512984479332e-01
791,	-1.547775421172050692e-01
792,	-8.877438448511726365e-02
793,	1.611714003352951452e-01
794,	2.459482818332021647e-01
795,	-3.340026798895424087e-01
796,	-6.729174969363505010e-02
797,	-2.106050856777408331e-02
798,	-1.228403912050546332e-01
799,	2.899976693462772426e-01
800,	4.324343974078578845e-01
801,	6.316677663789244113e-02
802,	-2.199709212035994010e-01
803,	-2.356843030084063706e-01
804,	-2.374832997038190951e-01
805,	2.186186244708331339e-01
806,	1.615922634294708615e-01
807,	2.747706031600384291e-01
808,	-2.577459396953106496e-02
809,	-1.608925112854980854e-01
810,	-2.030560318009773102e-01
811,	-3.779502956499858346e-02
812,	-2.678263262139238265e-01
813,	6.068478283310968502e-01
814,	5.188770291263682388e-01
815,	2.785574987421680082e-01
816,	2.447753486448810967e-01
817,	1.903877535555629219e-01
818,	-1.219916992755377683e-01
819,	-4.802477623306003474e-01
820,	4.052353149447579517e-02
821,	-4.512829991144884367e-01
822,	-2.469613683163035533e-01
823,	-2.144754594900882827e-02
824,	-7.272809752748921053e-02
825,	-4.524264950338831026e-01
826,	2.192446661057386725e-01
827,	6.224831687171676897e-01
828,	-3.259952280246496414e-01
829,	2.431896739372930993e-02
830,	3.705938328176153762e-01
831,	1.660991770272806090e-01
832,	5.505783421580862091e-01
833,	2.649880117385386979e-01
834,	1.728433644352709297e-01
835,	3.806607656458907973e-01
836,	-1.162307113882557336e-01
837,	2.428012188924660864e-02
838,	1.903474825884564625e-01
839,	3.545989828389523035e-01
840,	-5.895673807176942116e-01
841,	2.336815789320676462e-01
842,	-1.479718705600784334e-01
843,	-5.265461045936392637e-03
844,	-8.684273516741503052e-03
845,	-2.415584367515840603e-01
846,	-5.652716564859052717e-01
847,	2.867570877317585643e-01
848,	-9.604275677483764539e-02
849,	3.770470912108140893e-01
850,	-1.534883733539715855e-01
851,	3.309653365050186369e-01
852,	-6.319926772805684045e-02
853,	-6.550586039819195072e-02
854,	-1.283978721326352601e-01
855,	1.742686184669722804e-02
856,	1.090387687636359543e-01
857,	-3.059448914770409589e-01
858,	2.022140799007031697e-01
859,	-2.271356970436946288e-01
860,	-5.015867142895362729e-01
861,	-1.178931443284483987e-01
862,	1.900983567060479107e-01
863,	9.176544779820472453e-02
864,	-9.272399326368213623e-02
865,	-4.330804317990397667e-01
866,	9.826601079428531893e-02
867,	-5.277011593104549148e-01
868,	1.309384165064280126e-01
869,	3.427626373679985572e-01
870,	1.420824238505833392e-01
871,	-1.834415038481373439e-01
872,	-1.736489174054095530e-01
873,	-6.996322351807963968e-02
874,	6.219771437345834875e-02
875,	-1.959842238385731683e-01
876,	-1.215870606481389560e-01
877,	-2.911766416100798616e-02
878,	-1.150488083246871684e-01
879,	-2.916563032579653769e-01
880,	-1.448535907165793279e-01
881,	-4.517099393232408278e-01
882,	2.653816602329650554e-02
883,	4.221382051538610791e-01
884,	-1.699884220106960275e-01
885,	-1.703580399310611337e-02
886,	-2.319353372892222209e-01
887,	1.074208262497213795e-01
888,	2.245158507215148092e-01
889,	-2.232037619008791496e-01
890,	8.195809342183002499e-03
891,	-7.836255603770257705e-02
892,	1.116938654208345927e-01
893,	4.009074505010976619e-01
894,	9.026547480302361814e-02
895,	-8.988072635362381879e-02
896,	-3.426723258987356413e-01
897,	-1.546877162959191532e-01
898,	-1.345154782498875212e-01
899,	-2.456364108936025525e-01
900,	-3.585907363260235625e-01
